country,state,State Name,county,lat,lng,type,measure,beds,population,year,source,source_url
US,KS,Kansas,clay,39.011902,-98.484246,ICU,1000HAB,3.047665,8203,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,cloud,39.011902,-98.484246,ICU,1000HAB,2.720052,9191,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,coffey,39.011902,-98.484246,ACUTE,1000HAB,9.365994,8328,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,coffey,39.011902,-98.484246,ICU,1000HAB,0,8328,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,comanche,39.011902,-98.484246,ICU,1000HAB,6.89259,1741,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,cowley,39.011902,-98.484246,ACUTE,1000HAB,1.735139,35732,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,cowley,39.011902,-98.484246,ICU,1000HAB,0.111944,35732,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,crawford,39.011902,-98.484246,ACUTE,1000HAB,2.838947,39099,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,crawford,39.011902,-98.484246,ICU,1000HAB,0.895164,39099,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,decatur,39.011902,-98.484246,ACUTE,1000HAB,21.099965,2891,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,decatur,39.011902,-98.484246,ICU,1000HAB,0,2891,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,dickinson,39.011902,-98.484246,ICU,1000HAB,7.149567,19162,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,doniphan,39.011902,-98.484246,ICU,1000HAB,0,7790,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,douglas,39.011902,-98.484246,ACUTE,1000HAB,1.290257,117806,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,douglas,39.011902,-98.484246,ICU,1000HAB,0.084885,117806,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,edwards,39.011902,-98.484246,ICU,1000HAB,7.467753,2946,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,elk,39.011902,-98.484246,ICU,1000HAB,0,2581,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,ellis,39.011902,-98.484246,ACUTE,1000HAB,5.956297,28877,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,ellis,39.011902,-98.484246,ICU,1000HAB,1.177408,28877,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,ellsworth,39.011902,-98.484246,ICU,1000HAB,3.948823,6331,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,finney,39.011902,-98.484246,ACUTE,1000HAB,3.558239,37097,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,finney,39.011902,-98.484246,ICU,1000HAB,0.215651,37097,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,ford,39.011902,-98.484246,ACUTE,1000HAB,2.856483,34658,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,ford,39.011902,-98.484246,ICU,1000HAB,0.288534,34658,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,franklin,39.011902,-98.484246,ACUTE,1000HAB,1.718817,25599,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,franklin,39.011902,-98.484246,ICU,1000HAB,0.19532,25599,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,geary,39.011902,-98.484246,ACUTE,1000HAB,2.57012,35796,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,geary,39.011902,-98.484246,ICU,1000HAB,0.167616,35796,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,gove,39.011902,-98.484246,ACUTE,1000HAB,26.595745,2632,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,gove,39.011902,-98.484246,ICU,1000HAB,0,2632,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,graham,39.011902,-98.484246,ICU,1000HAB,9.761812,2561,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,grant,39.011902,-98.484246,ACUTE,1000HAB,3.369622,7716,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,grant,39.011902,-98.484246,ICU,1000HAB,0,7716,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,gray,39.011902,-98.484246,ICU,1000HAB,0,6004,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,greeley,39.011902,-98.484246,ACUTE,1000HAB,41.322314,1210,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,greeley,39.011902,-98.484246,ICU,1000HAB,0,1210,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,greenwood,39.011902,-98.484246,ICU,1000HAB,4.014774,6227,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,hamilton,39.011902,-98.484246,ACUTE,1000HAB,26.32583,2621,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,hamilton,39.011902,-98.484246,ICU,1000HAB,0,2621,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,harper,39.011902,-98.484246,ICU,1000HAB,8.701706,5746,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,harvey,39.011902,-98.484246,ACUTE,1000HAB,4.065392,34683,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,harvey,39.011902,-98.484246,ICU,1000HAB,0.172995,34683,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,haskell,39.011902,-98.484246,ACUTE,1000HAB,3.185494,4081,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,haskell,39.011902,-98.484246,ICU,1000HAB,0,4081,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,hodgeman,39.011902,-98.484246,ICU,1000HAB,20.266667,1875,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,jackson,39.011902,-98.484246,ICU,1000HAB,0.900766,13322,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,jefferson,39.011902,-98.484246,ACUTE,1000HAB,3.92448,18856,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,jefferson,39.011902,-98.484246,ICU,1000HAB,0,18856,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,jewell,39.011902,-98.484246,ICU,1000HAB,8.437395,2963,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,johnson,39.011902,-98.484246,ACUTE,1000HAB,2.2063,578797,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,johnson,39.011902,-98.484246,ICU,1000HAB,0.190049,578797,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,johnson,39.011902,-98.484246,OTHER,1000HAB,0.452663,578797,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,johnson,39.011902,-98.484246,PSYCHIATRIC,1000HAB,0.124396,578797,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,kearny,39.011902,-98.484246,ICU,1000HAB,6.359705,3931,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,kingman,39.011902,-98.484246,ICU,1000HAB,3.299894,7576,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,kiowa,39.011902,-98.484246,ICU,1000HAB,5.942948,2524,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,labette,39.011902,-98.484246,ACUTE,1000HAB,3.259865,20553,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,labette,39.011902,-98.484246,ICU,1000HAB,0.243273,20553,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,lane,39.011902,-98.484246,ICU,1000HAB,9.988249,1702,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,leavenworth,39.011902,-98.484246,ACUTE,1000HAB,1.638125,79359,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,leavenworth,39.011902,-98.484246,ICU,1000HAB,0.12601,79359,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,lincoln,39.011902,-98.484246,ICU,1000HAB,4.485742,3121,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,linn,39.011902,-98.484246,ICU,1000HAB,0,9602,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,logan,39.011902,-98.484246,ACUTE,1000HAB,25.448029,2790,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,logan,39.011902,-98.484246,ICU,1000HAB,0,2790,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,lyon,39.011902,-98.484246,ICU,1000HAB,1.771665,33302,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,marion,39.011902,-98.484246,ACUTE,1000HAB,3.06114,12087,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,marion,39.011902,-98.484246,ICU,1000HAB,1.241003,12087,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,marshall,39.011902,-98.484246,ICU,1000HAB,2.535754,9859,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,mcpherson,39.011902,-98.484246,ACUTE,1000HAB,2.153376,28792,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,mcpherson,39.011902,-98.484246,ICU,1000HAB,0.868297,28792,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,meade,39.011902,-98.484246,ICU,1000HAB,4.656577,4295,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,miami,39.011902,-98.484246,ACUTE,1000HAB,0.545852,32976,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,miami,39.011902,-98.484246,ICU,1000HAB,0,32976,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,miami,39.011902,-98.484246,PSYCHIATRIC,1000HAB,5.337215,32976,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,mitchell,39.011902,-98.484246,ICU,1000HAB,12.038523,6230,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,montgomery,39.011902,-98.484246,ACUTE,1000HAB,3.82512,33463,2015,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,montgomery,39.011902,-98.484246,ICU,1000HAB,0.209186,33463,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,morris,39.011902,-98.484246,ICU,1000HAB,4.460303,5605,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,morton,39.011902,-98.484246,ACUTE,1000HAB,40.941658,2931,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,morton,39.011902,-98.484246,ICU,1000HAB,0,2931,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,nemaha,39.011902,-98.484246,ACUTE,1000HAB,4.853888,10095,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,nemaha,39.011902,-98.484246,ICU,1000HAB,0,10095,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,neosho,39.011902,-98.484246,ICU,1000HAB,1.542353,16209,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,ness,39.011902,-98.484246,ACUTE,1000HAB,36.321226,3001,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,ness,39.011902,-98.484246,ICU,1000HAB,3.998667,3001,2020,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,norton,39.011902,-98.484246,ACUTE,1000HAB,4.52325,5527,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,norton,39.011902,-98.484246,ICU,1000HAB,0,5527,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,osage,39.011902,-98.484246,ICU,1000HAB,0,15894,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,osborne,39.011902,-98.484246,ACUTE,1000HAB,6.786102,3684,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,osborne,39.011902,-98.484246,ICU,1000HAB,0,3684,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,ottawa,39.011902,-98.484246,ICU,1000HAB,7.050529,5957,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,pawnee,39.011902,-98.484246,ACUTE,1000HAB,90.466352,6776,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,pawnee,39.011902,-98.484246,ICU,1000HAB,3.689492,6776,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,phillips,39.011902,-98.484246,ACUTE,1000HAB,4.590525,5446,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,phillips,39.011902,-98.484246,ICU,1000HAB,0,5446,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,pottawatomie,39.011902,-98.484246,ACUTE,1000HAB,7.633259,23188,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,pottawatomie,39.011902,-98.484246,ICU,1000HAB,1.078144,23188,2020,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,pratt,39.011902,-98.484246,ACUTE,1000HAB,8.790072,9670,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,pratt,39.011902,-98.484246,ICU,1000HAB,0.620476,9670,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,rawlins,39.011902,-98.484246,ICU,1000HAB,9.52381,2520,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,reno,39.011902,-98.484246,ACUTE,1000HAB,3.519571,63360,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,reno,39.011902,-98.484246,ICU,1000HAB,0.315657,63360,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,republic,39.011902,-98.484246,ICU,1000HAB,13.390011,4705,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,rice,39.011902,-98.484246,ICU,1000HAB,2.533441,9868,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,riley,39.011902,-98.484246,ACUTE,1000HAB,1.43997,75696,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,riley,39.011902,-98.484246,ICU,1000HAB,0.105686,75696,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,rooks,39.011902,-98.484246,ACUTE,1000HAB,3.885004,5148,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,rooks,39.011902,-98.484246,ICU,1000HAB,0,5148,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,rush,39.011902,-98.484246,ICU,1000HAB,11.542161,3119,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,russell,39.011902,-98.484246,ACUTE,1000HAB,6.583655,6987,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,russell,39.011902,-98.484246,ICU,1000HAB,0,6987,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,saline,39.011902,-98.484246,ACUTE,1000HAB,3.57827,55334,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,saline,39.011902,-98.484246,ICU,1000HAB,0.325297,55334,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,saline,39.011902,-98.484246,OTHER,1000HAB,0.289153,55334,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,scott,39.011902,-98.484246,ACUTE,1000HAB,10.038145,4981,2015,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,scott,39.011902,-98.484246,ICU,1000HAB,0,4981,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,sedgwick,39.011902,-98.484246,ACUTE,1000HAB,1.43981,510484,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,sedgwick,39.011902,-98.484246,ICU,1000HAB,0.462306,510484,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,sedgwick,39.011902,-98.484246,OTHER,1000HAB,0.793365,510484,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,seward,39.011902,-98.484246,ACUTE,1000HAB,4.401255,22948,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,seward,39.011902,-98.484246,ICU,1000HAB,0.348614,22948,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,shawnee,39.011902,-98.484246,ACUTE,1000HAB,3.839858,178392,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,shawnee,39.011902,-98.484246,ICU,1000HAB,0.291493,178392,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,shawnee,39.011902,-98.484246,OTHER,1000HAB,0.330732,178392,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,shawnee,39.011902,-98.484246,PSYCHIATRIC,1000HAB,0.134535,178392,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,sheridan,39.011902,-98.484246,ICU,1000HAB,21.225471,2497,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,sherman,39.011902,-98.484246,ICU,1000HAB,4.167361,5999,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,smith,39.011902,-98.484246,ACUTE,1000HAB,14.351476,3693,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,smith,39.011902,-98.484246,ICU,1000HAB,0,3693,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,KS,Kansas,stafford,39.011902,-98.484246,ACUTE,1000HAB,5.880969,4251,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,KS,Kansas,stafford,39.011902,-98.484246,ICU,1000HAB,0,4251,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
